host,ip,port,country,org
https://43.153.230.118:32297,43.153.230.118,32297,SG,"Tencent Building, Kejizhongyi Avenue"
https://129.226.146.183:51220,129.226.146.183,51220,SG,"Tencent Building, Kejizhongyi Avenue"
https://138.2.89.64:32962,138.2.89.64,32962,SG,ORACLE-BMC-31898
https://45.76.188.229:20205,45.76.188.229,20205,SG,AS-VULTR
https://45.76.188.229:74,45.76.188.229,74,SG,AS-VULTR
https://138.2.81.243:45319,138.2.81.243,45319,SG,ORACLE-BMC-31898
https://43.134.111.154:27223,43.134.111.154,27223,SG,"Tencent Building, Kejizhongyi Avenue"
https://158.178.244.9:57459,158.178.244.9,57459,SG,ORACLE-BMC-31898
https://45.32.121.244:20205,45.32.121.244,20205,SG,AS-VULTR
https://45.32.121.244:74,45.32.121.244,74,SG,AS-VULTR
https://128.199.70.244:22201,128.199.70.244,22201,SG,DIGITALOCEAN-ASN
https://152.69.216.238:14339,152.69.216.238,14339,SG,ORACLE-BMC-31898
https://103.195.188.66:22222,103.195.188.66,22222,SG,Dromatics Systems Pte Ltd
https://207.148.124.166:74,207.148.124.166,74,SG,AS-VULTR
https://207.148.124.166:20205,207.148.124.166,20205,SG,AS-VULTR
https://43.134.23.141:20223,43.134.23.141,20223,SG,"Tencent Building, Kejizhongyi Avenue"
https://213.35.110.208:12569,213.35.110.208,12569,SG,ORACLE-BMC-31898
https://45.32.121.217:20205,45.32.121.217,20205,SG,AS-VULTR
https://45.32.121.217:74,45.32.121.217,74,SG,AS-VULTR
https://43.156.136.234:28443,43.156.136.234,28443,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.128.95.110:40029,43.128.95.110,40029,SG,"Tencent Building, Kejizhongyi Avenue"
https://139.180.146.128:20205,139.180.146.128,20205,SG,AS-VULTR
https://139.180.146.128:74,139.180.146.128,74,SG,AS-VULTR
https://213.35.100.31:47112,213.35.100.31,47112,SG,ORACLE-BMC-31898
https://134.209.96.76:386,134.209.96.76,386,SG,DIGITALOCEAN-ASN
https://134.209.96.76:32225,134.209.96.76,32225,SG,DIGITALOCEAN-ASN
https://134.209.96.76:74,134.209.96.76,74,SG,DIGITALOCEAN-ASN
https://134.209.96.76:20205,134.209.96.76,20205,SG,DIGITALOCEAN-ASN
https://45.77.47.155:74,45.77.47.155,74,SG,AS-VULTR
https://45.77.47.155:20205,45.77.47.155,20205,SG,AS-VULTR
https://149.28.139.245:74,149.28.139.245,74,SG,AS-VULTR
https://149.28.139.245:20205,149.28.139.245,20205,SG,AS-VULTR
https://119.28.122.36:51623,119.28.122.36,51623,SG,"Tencent Building, Kejizhongyi Avenue"
https://213.35.127.9:17534,213.35.127.9,17534,SG,ORACLE-BMC-31898
https://138.2.71.48:48397,138.2.71.48,48397,SG,ORACLE-BMC-31898
https://111.119.217.207:43929,111.119.217.207,43929,SG,HUAWEI CLOUDS
https://129.226.196.206:50654,129.226.196.206,50654,SG,"Tencent Building, Kejizhongyi Avenue"
https://146.235.19.79:28983,146.235.19.79,28983,SG,ORACLE-BMC-31898
https://129.150.50.144:42956,129.150.50.144,42956,SG,ORACLE-BMC-31898
https://168.138.171.70:23280,168.138.171.70,23280,SG,ORACLE-BMC-31898
https://45.76.178.150:74,45.76.178.150,74,SG,AS-VULTR
https://43.163.6.142:30316,43.163.6.142,30316,SG,"Tencent Building, Kejizhongyi Avenue"
https://138.2.69.236:23334,138.2.69.236,23334,SG,ORACLE-BMC-31898
https://43.153.204.145:51050,43.153.204.145,51050,SG,"Tencent Building, Kejizhongyi Avenue"
https://8.222.159.134:12483,8.222.159.134,12483,SG,"Alibaba US Technology Co., Ltd."
https://139.177.185.88:20205,139.177.185.88,20205,SG,Akamai Connected Cloud
https://139.177.185.88:74,139.177.185.88,74,SG,Akamai Connected Cloud
https://43.165.129.165:60003,43.165.129.165,60003,SG,"Tencent Building, Kejizhongyi Avenue"
https://47.245.111.245:58620,47.245.111.245,58620,SG,"Alibaba US Technology Co., Ltd."
https://8.219.75.62:44810,8.219.75.62,44810,SG,"Alibaba US Technology Co., Ltd."
https://13.212.19.68:56138,13.212.19.68,56138,SG,AMAZON-02
https://8.219.88.178:51898,8.219.88.178,51898,SG,"Alibaba US Technology Co., Ltd."
https://172.104.161.205:20205,172.104.161.205,20205,SG,Akamai Connected Cloud
https://172.104.161.205:386,172.104.161.205,386,SG,Akamai Connected Cloud
https://172.104.161.205:12306,172.104.161.205,12306,SG,Akamai Connected Cloud
https://172.104.161.205:32225,172.104.161.205,32225,SG,Akamai Connected Cloud
https://172.104.161.205:74,172.104.161.205,74,SG,Akamai Connected Cloud
https://43.165.133.183:30058,43.165.133.183,30058,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.165.133.183:17628,43.165.133.183,17628,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.165.191.25:16395,43.165.191.25,16395,SG,"Tencent Building, Kejizhongyi Avenue"
https://192.46.231.158:20205,192.46.231.158,20205,SG,Akamai Connected Cloud
https://192.46.231.158:74,192.46.231.158,74,SG,Akamai Connected Cloud
https://43.165.191.25:27455,43.165.191.25,27455,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.165.191.25:19140,43.165.191.25,19140,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.165.191.25:16837,43.165.191.25,16837,SG,"Tencent Building, Kejizhongyi Avenue"
https://139.177.185.196:20205,139.177.185.196,20205,SG,Akamai Connected Cloud
https://139.177.185.196:74,139.177.185.196,74,SG,Akamai Connected Cloud
https://13.229.57.45:21331,13.229.57.45,21331,SG,AMAZON-02
https://43.167.242.148:46196,43.167.242.148,46196,SG,"Tencent Building, Kejizhongyi Avenue"
https://8.222.195.24:14706,8.222.195.24,14706,SG,"Alibaba US Technology Co., Ltd."
https://43.167.245.23:18705,43.167.245.23,18705,SG,"Tencent Building, Kejizhongyi Avenue"
https://8.219.59.132:48130,8.219.59.132,48130,SG,"Alibaba US Technology Co., Ltd."
https://43.165.190.101:14233,43.165.190.101,14233,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.165.190.101:10857,43.165.190.101,10857,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.165.190.101:26805,43.165.190.101,26805,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.165.190.101:25891,43.165.190.101,25891,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.165.190.101:10752,43.165.190.101,10752,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.165.190.101:17465,43.165.190.101,17465,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.165.190.101:35979,43.165.190.101,35979,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.165.190.101:33690,43.165.190.101,33690,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.167.242.88:815,43.167.242.88,815,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.167.223.180:22706,43.167.223.180,22706,SG,"Tencent Building, Kejizhongyi Avenue"
https://47.236.246.213:40389,47.236.246.213,40389,SG,"Alibaba US Technology Co., Ltd."
https://8.219.56.26:40011,8.219.56.26,40011,SG,"Alibaba US Technology Co., Ltd."
https://8.219.243.83:18377,8.219.243.83,18377,SG,"Alibaba US Technology Co., Ltd."
https://43.165.190.11:42841,43.165.190.11,42841,SG,"Tencent Building, Kejizhongyi Avenue"
https://47.236.173.242:29887,47.236.173.242,29887,SG,"Alibaba US Technology Co., Ltd."
https://135.149.8.161:43136,135.149.8.161,43136,SG,MICROSOFT-CORP-MSN-AS-BLOCK
https://135.149.8.97:15773,135.149.8.97,15773,SG,MICROSOFT-CORP-MSN-AS-BLOCK
https://189.1.247.40:39932,189.1.247.40,39932,SG,HUAWEI CLOUDS
https://189.1.238.167:56987,189.1.238.167,56987,SG,HUAWEI CLOUDS
83.229.123.55:24271,83.229.123.55,24271,SG,LUCIDACLOUD LIMITED
https://83.229.126.224:8650,83.229.126.224,8650,SG,LUCIDACLOUD LIMITED
https://83.229.123.194:35134,83.229.123.194,35134,SG,LUCIDACLOUD LIMITED
https://83.229.126.110:57454,83.229.126.110,57454,SG,LUCIDACLOUD LIMITED
https://83.229.127.152:16960,83.229.127.152,16960,SG,LUCIDACLOUD LIMITED
https://27.106.127.102:41712,27.106.127.102,41712,SG,HUAWEI CLOUDS
https://27.106.110.169:52472,27.106.110.169,52472,SG,HUAWEI CLOUDS
83.229.123.64:24271,83.229.123.64,24271,SG,LUCIDACLOUD LIMITED
https://189.1.222.90:17891,189.1.222.90,17891,SG,HUAWEI CLOUDS
https://189.1.222.230:30440,189.1.222.230,30440,SG,HUAWEI CLOUDS
202.95.19.176:31036,202.95.19.176,31036,SG,CTG Server Limited
202.95.19.176:30939,202.95.19.176,30939,SG,CTG Server Limited
202.95.19.228:30939,202.95.19.228,30939,SG,CTG Server Limited
202.95.19.228:31036,202.95.19.228,31036,SG,CTG Server Limited
202.95.19.228:34587,202.95.19.228,34587,SG,CTG Server Limited
202.95.19.176:34587,202.95.19.176,34587,SG,CTG Server Limited
202.95.19.207:34587,202.95.19.207,34587,SG,CTG Server Limited
202.95.19.207:30939,202.95.19.207,30939,SG,CTG Server Limited
202.95.19.207:31036,202.95.19.207,31036,SG,CTG Server Limited
https://143.198.194.218:10109,143.198.194.218,10109,SG,DIGITALOCEAN-ASN
https://43.100.69.30:7001,43.100.69.30,7001,SG,"Alibaba US Technology Co., Ltd."
https://43.100.0.167:15511,43.100.0.167,15511,SG,"Alibaba US Technology Co., Ltd."
https://43.99.242.104:18117,43.99.242.104,18117,SG,"Alibaba US Technology Co., Ltd."
https://43.100.46.153:55567,43.100.46.153,55567,SG,"Alibaba US Technology Co., Ltd."
https://43.100.46.144:55567,43.100.46.144,55567,SG,"Alibaba US Technology Co., Ltd."
https://43.100.87.63:10013,43.100.87.63,10013,SG,"Alibaba US Technology Co., Ltd."
https://43.100.46.149:55567,43.100.46.149,55567,SG,"Alibaba US Technology Co., Ltd."
https://43.100.46.159:55567,43.100.46.159,55567,SG,"Alibaba US Technology Co., Ltd."
https://43.160.197.228:11012,43.160.197.228,11012,SG,"Tencent Building, Kejizhongyi Avenue"
https://103.248.229.217:21084,103.248.229.217,21084,SG,Akari Networks
https://103.248.229.217:41166,103.248.229.217,41166,SG,Akari Networks
https://43.160.197.228:21084,43.160.197.228,21084,SG,"Tencent Building, Kejizhongyi Avenue"
https://47.236.99.146:26001,47.236.99.146,26001,SG,"Alibaba US Technology Co., Ltd."
https://103.248.228.173:21084,103.248.228.173,21084,SG,Akari Networks
https://66.42.52.250:7654,66.42.52.250,7654,SG,AS-VULTR
https://47.236.99.146:27004,47.236.99.146,27004,SG,"Alibaba US Technology Co., Ltd."
https://103.14.77.110:55555,103.14.77.110,55555,SG,NewMedia Express Pte Ltd
https://103.192.178.84:447,103.192.178.84,447,SG,LANDUPS LIMITED
https://103.192.178.60:49674,103.192.178.60,49674,SG,LANDUPS LIMITED
https://143.198.220.93:587,143.198.220.93,587,SG,DIGITALOCEAN-ASN
https://54.254.165.157:30001,54.254.165.157,30001,SG,AMAZON-02
150.109.132.74:800,150.109.132.74,800,SG,"Tencent Building, Kejizhongyi Avenue"
https://47.236.99.146:27002,47.236.99.146,27002,SG,"Alibaba US Technology Co., Ltd."
https://34.142.219.186:18081,34.142.219.186,18081,SG,GOOGLE-CLOUD-PLATFORM
https://207.148.77.45:2016,207.148.77.45,2016,SG,AS-VULTR
https://8.222.229.194:7912,8.222.229.194,7912,SG,"Alibaba US Technology Co., Ltd."
https://52.221.194.126:5432,52.221.194.126,5432,SG,AMAZON-02
https://51.79.250.141:12121,51.79.250.141,12121,SG,OVH SAS
https://138.2.74.42:10443,138.2.74.42,10443,SG,ORACLE-BMC-31898
https://43.100.69.30:7000,43.100.69.30,7000,SG,"Alibaba US Technology Co., Ltd."
https://45.76.180.205:10443,45.76.180.205,10443,SG,AS-VULTR
https://149.28.154.168:10001,149.28.154.168,10001,SG,AS-VULTR
https://43.100.38.183:60001,43.100.38.183,60001,SG,"Alibaba US Technology Co., Ltd."
https://45.76.180.205:444,45.76.180.205,444,SG,AS-VULTR
https://149.28.154.168:10003,149.28.154.168,10003,SG,AS-VULTR
https://47.236.83.88:40000,47.236.83.88,40000,SG,"Alibaba US Technology Co., Ltd."
https://4.194.100.84:2000,4.194.100.84,2000,SG,MICROSOFT-CORP-MSN-AS-BLOCK
https://192.53.172.74:9443,192.53.172.74,9443,SG,Akamai Connected Cloud
https://47.236.176.206:40000,47.236.176.206,40000,SG,"Alibaba US Technology Co., Ltd."
https://34.87.15.132:6000,34.87.15.132,6000,SG,GOOGLE-CLOUD-PLATFORM
https://43.228.126.192:31144,43.228.126.192,31144,SG,XIMBO Internet Limited
https://8.222.224.151:40000,8.222.224.151,40000,SG,"Alibaba US Technology Co., Ltd."
https://8.219.119.244:40000,8.219.119.244,40000,SG,"Alibaba US Technology Co., Ltd."
https://206.238.42.181:9527,206.238.42.181,9527,SG,TERAEXCH
https://129.150.35.76:8093,129.150.35.76,8093,SG,ORACLE-BMC-31898
https://103.131.191.170:7000,103.131.191.170,7000,SG,Terabix
https://43.100.38.183:60000,43.100.38.183,60000,SG,"Alibaba US Technology Co., Ltd."
https://103.248.229.217:11211,103.248.229.217,11211,SG,Akari Networks
https://192.53.172.74:7443,192.53.172.74,7443,SG,Akamai Connected Cloud
https://43.100.34.109:30001,43.100.34.109,30001,SG,"Alibaba US Technology Co., Ltd."
https://34.87.142.189:444,34.87.142.189,444,SG,GOOGLE-CLOUD-PLATFORM
https://45.76.183.138:12887,45.76.183.138,12887,SG,AS-VULTR
https://178.128.52.40:8089,178.128.52.40,8089,SG,DIGITALOCEAN-ASN
https://149.28.154.168:10002,149.28.154.168,10002,SG,AS-VULTR
143.198.217.2:2222,143.198.217.2,2222,SG,DIGITALOCEAN-ASN
https://139.99.39.53:4433,139.99.39.53,4433,SG,OVH SAS
https://143.198.220.93:4443,143.198.220.93,4443,SG,DIGITALOCEAN-ASN
https://172.81.111.164:1241,172.81.111.164,1241,SG,PRIME-SEC
https://38.207.151.61:20201,38.207.151.61,20201,SG,Eons Data Communications Limited
https://207.148.79.31:2443,207.148.79.31,2443,SG,AS-VULTR
https://47.130.20.160:10000,47.130.20.160,10000,SG,AMAZON-02
https://43.160.195.105:15831,43.160.195.105,15831,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.153.201.129:666,43.153.201.129,666,SG,"Tencent Building, Kejizhongyi Avenue"
43.134.33.161:8181,43.134.33.161,8181,SG,"Tencent Building, Kejizhongyi Avenue"
https://103.14.79.249:2000,103.14.79.249,2000,SG,NewMedia Express Pte Ltd
https://43.100.34.75:30005,43.100.34.75,30005,SG,"Alibaba US Technology Co., Ltd."
111.119.247.89:9999,111.119.247.89,9999,SG,HUAWEI CLOUDS
https://43.156.235.151:12580,43.156.235.151,12580,SG,"Tencent Building, Kejizhongyi Avenue"
8.219.170.1:9090,8.219.170.1,9090,SG,"Alibaba US Technology Co., Ltd."
https://103.248.228.173:41146,103.248.228.173,41146,SG,Akari Networks
https://103.248.229.218:4443,103.248.229.218,4443,SG,Akari Networks
https://47.245.91.197:9000,47.245.91.197,9000,SG,"Alibaba US Technology Co., Ltd."
https://103.248.228.173:21034,103.248.228.173,21034,SG,Akari Networks
https://18.136.119.247:55555,18.136.119.247,55555,SG,AMAZON-02
https://149.28.135.235:40000,149.28.135.235,40000,SG,AS-CHOOPA
https://103.248.228.141:18068,103.248.228.141,18068,SG,
https://139.59.117.42:445,139.59.117.42,445,SG,DIGITALOCEAN-ASN
https://47.130.35.116:8888,47.130.35.116,8888,SG,AMAZON-02
https://13.229.105.93:8888,13.229.105.93,8888,SG,AMAZON-02
https://139.59.226.126:7443,139.59.226.126,7443,SG,DIGITALOCEAN-ASN
https://43.100.115.96:12142,43.100.115.96,12142,SG,
https://13.212.220.206:2024,13.212.220.206,2024,SG,AMAZON-02
43.159.41.68:3306,43.159.41.68,3306,SG,"Tencent Building, Kejizhongyi Avenue"
https://154.26.138.158:8765,154.26.138.158,8765,SG,Contabo Asia Private Limited
https://103.195.191.198:3443,103.195.191.198,3443,SG,Dromatics Systems Pte Ltd
https://18.139.181.88:10003,18.139.181.88,10003,SG,AMAZON-02
https://165.232.169.131:444,165.232.169.131,444,SG,DIGITALOCEAN-ASN
https://158.178.230.181:12421,158.178.230.181,12421,SG,ORACLE-BMC-31898
https://43.100.6.176:12398,43.100.6.176,12398,SG,
https://35.240.158.31:3389,35.240.158.31,3389,SG,GOOGLE-CLOUD-PLATFORM
https://174.138.16.210:9443,174.138.16.210,9443,SG,DIGITALOCEAN-ASN
https://188.166.198.79:7443,188.166.198.79,7443,SG,DIGITALOCEAN-ASN
https://8.219.73.186:12384,8.219.73.186,12384,SG,"Alibaba US Technology Co., Ltd."
https://52.77.222.236:5432,52.77.222.236,5432,SG,AMAZON-02
https://45.67.201.19:10001,45.67.201.19,10001,SG,Catixs Ltd
https://34.87.89.73:444,34.87.89.73,444,SG,GOOGLE-CLOUD-PLATFORM
43.160.198.69:8888,43.160.198.69,8888,SG,"Tencent Building, Kejizhongyi Avenue"
https://138.2.90.127:55555,138.2.90.127,55555,SG,ORACLE-BMC-31898
https://166.108.239.108:3389,166.108.239.108,3389,SG,
https://35.197.139.170:3389,35.197.139.170,3389,SG,GOOGLE-CLOUD-PLATFORM
https://194.127.193.145:4433,194.127.193.145,4433,SG,Leaseweb Asia Pacific pte. ltd.
https://139.180.221.17:9443,139.180.221.17,9443,SG,AS-CHOOPA
https://51.79.200.62:4433,51.79.200.62,4433,SG,OVH SAS
https://13.212.24.23:5432,13.212.24.23,5432,SG,AMAZON-02
https://165.22.252.188:9200,165.22.252.188,9200,SG,DIGITALOCEAN-ASN
43.175.222.72:111,43.175.222.72,111,SG,
43.134.238.136:8181,43.134.238.136,8181,SG,"Tencent Building, Kejizhongyi Avenue"
https://178.128.50.35:8081,178.128.50.35,8081,SG,DIGITALOCEAN-ASN
https://52.77.255.97:444,52.77.255.97,444,SG,AMAZON-02
https://8.222.162.101:3523,8.222.162.101,3523,SG,"Alibaba US Technology Co., Ltd."
18.136.222.219:9001,18.136.222.219,9001,SG,AMAZON-02
https://43.165.191.25:23023,43.165.191.25,23023,SG,
https://43.164.134.20:9000,43.164.134.20,9000,SG,
https://43.163.126.61:12345,43.163.126.61,12345,SG,
https://45.67.201.19:10030,45.67.201.19,10030,SG,Catixs Ltd
https://43.156.37.138:55555,43.156.37.138,55555,SG,"Tencent Building, Kejizhongyi Avenue"
https://167.172.7.95:7443,167.172.7.95,7443,SG,DIGITALOCEAN-ASN
https://45.127.34.214:4433,45.127.34.214,4433,SG,Dromatics Systems Pte Ltd
https://178.128.106.105:4443,178.128.106.105,4443,SG,DIGITALOCEAN-ASN
https://43.134.106.138:12347,43.134.106.138,12347,SG,"Tencent Building, Kejizhongyi Avenue"
https://45.67.201.19:10005,45.67.201.19,10005,SG,Catixs Ltd
https://167.172.89.156:445,167.172.89.156,445,SG,DIGITALOCEAN-ASN
https://43.133.34.6:18086,43.133.34.6,18086,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.156.204.244:12304,43.156.204.244,12304,SG,"Tencent Building, Kejizhongyi Avenue"
https://43.100.75.100:11001,43.100.75.100,11001,SG,
https://43.100.75.106:30005,43.100.75.106,30005,SG,
https://8.223.49.85:9527,8.223.49.85,9527,SG,
https://173.234.15.108:8001,173.234.15.108,8001,SG,
https://43.164.134.229:12234,43.164.134.229,12234,SG,
https://8.222.184.130:12221,8.222.184.130,12221,SG,"Alibaba US Technology Co., Ltd."
https://45.67.201.19:10002,45.67.201.19,10002,SG,Catixs Ltd
https://54.151.246.57:8848,54.151.246.57,8848,SG,AMAZON-02
https://83.229.122.225:40669,83.229.122.225,40669,SG,
https://45.67.201.19:10003,45.67.201.19,10003,SG,Catixs Ltd
https://157.245.151.45:9443,157.245.151.45,9443,SG,DIGITALOCEAN-ASN
https://20.205.204.70:3001,20.205.204.70,3001,SG,MICROSOFT-CORP-MSN-AS-BLOCK
https://110.238.109.101:10001,110.238.109.101,10001,SG,HUAWEI CLOUDS
https://111.119.207.94:2001,111.119.207.94,2001,SG,
https://103.25.203.60:10000,103.25.203.60,10000,SG,SimplerCloud Pte Ltd
https://35.240.223.18:3389,35.240.223.18,3389,SG,GOOGLE-CLOUD-PLATFORM
https://152.69.219.106:43780,152.69.219.106,43780,SG,ORACLE-BMC-31898
https://64.235.45.132:7000,64.235.45.132,7000,SG,PREMIANET
https://189.1.234.127:9981,189.1.234.127,9981,SG,
https://18.141.55.125:16030,18.141.55.125,16030,SG,AMAZON-02
https://13.212.232.19:5432,13.212.232.19,5432,SG,AMAZON-02
https://38.47.180.101:10011,38.47.180.101,10011,SG,PT Herza Digital Indonesia
https://18.136.195.248:5432,18.136.195.248,5432,SG,AMAZON-02
https://54.254.221.173:5432,54.254.221.173,5432,SG,AMAZON-02
https://101.32.167.158:21232,101.32.167.158,21232,SG,"Tencent Building, Kejizhongyi Avenue"
https://150.109.24.233:6666,150.109.24.233,6666,SG,"Tencent Building, Kejizhongyi Avenue"
https://110.238.109.101:10003,110.238.109.101,10003,SG,HUAWEI CLOUDS
https://167.172.75.53:9443,167.172.75.53,9443,SG,DIGITALOCEAN-ASN
https://8.219.175.174:10003,8.219.175.174,10003,SG,"Alibaba US Technology Co., Ltd."
https://54.151.195.72:7443,54.151.195.72,7443,SG,AMAZON-02
https://tn0dalg6jtn1mh6ej90gjerli3r3getd6pfakscbkqflvp2o5aifuv24.tt.x.scdnx.com:10443,154.85.73.250,10443,SG,LEGEND DYNASTY PTE. LTD.
https://32ubj1dmaqjh2krfr5c58flivgtjbtep6hfv70q4l2vf4nr64i9fusqu.tt.x.scdnx.com:10443,156.225.96.222,10443,SG,LEGEND DYNASTY PTE. LTD.
https://139.180.130.77:587,139.180.130.77,587,SG,AS-CHOOPA
https://129.150.52.47:8899,129.150.52.47,8899,SG,ORACLE-BMC-31898
https://8.219.160.181:3080,8.219.160.181,3080,SG,"Alibaba US Technology Co., Ltd."
https://34.142.174.164:3389,34.142.174.164,3389,SG,GOOGLE-CLOUD-PLATFORM
https://3.0.55.50:10000,3.0.55.50,10000,SG,AMAZON-02
https://168.138.172.212:3456,168.138.172.212,3456,SG,ORACLE-BMC-31898
https://35.198.220.141:3389,35.198.220.141,3389,SG,GOOGLE-CLOUD-PLATFORM
https://43.160.201.168:6601,43.160.201.168,6601,SG,"Tencent Building, Kejizhongyi Avenue"
https://3.0.101.210:9527,3.0.101.210,9527,SG,AMAZON-02
https://38.54.17.118:14141,38.54.17.118,14141,SG,Kaopu Cloud HK Limited
https://45.129.228.207:11290,45.129.228.207,11290,SG,Catixs Ltd
https://166.108.233.145:50050,166.108.233.145,50050,SG,
https://47.236.154.187:7777,47.236.154.187,7777,SG,"Alibaba US Technology Co., Ltd."
35.213.134.114:40000,35.213.134.114,40000,SG,GOOGLE
https://18.138.60.254:22335,18.138.60.254,22335,SG,AMAZON-02
https://8.222.178.214:6666,8.222.178.214,6666,SG,"Alibaba US Technology Co., Ltd."
https://194.156.163.51:10443,194.156.163.51,10443,SG,"Misaka Network, Inc."
https://47.236.71.183:1080,47.236.71.183,1080,SG,"Alibaba US Technology Co., Ltd."
https://43.134.181.60:12331,43.134.181.60,12331,SG,"Tencent Building, Kejizhongyi Avenue"
https://8.219.228.168:8888,8.219.228.168,8888,SG,"Alibaba US Technology Co., Ltd."
https://45.88.42.15:12261,45.88.42.15,12261,SG,Datacamp Limited
https://129.226.206.70:12194,129.226.206.70,12194,SG,"Tencent Building, Kejizhongyi Avenue"
https://27.0.234.9:12112,27.0.234.9,12112,SG,WebHorizon Internet Services
https://8.219.248.105:10011,8.219.248.105,10011,SG,"Alibaba US Technology Co., Ltd."
https://43.159.34.4:10010,43.159.34.4,10010,SG,"Tencent Building, Kejizhongyi Avenue"
https://139.180.189.153:10006,139.180.189.153,10006,SG,AS-CHOOPA
https://213.35.99.101:9998,213.35.99.101,9998,SG,
https://18.142.237.135:50001,18.142.237.135,50001,SG,AMAZON-02
https://18.142.237.135:50000,18.142.237.135,50000,SG,AMAZON-02
https://194.156.163.239:10443,194.156.163.239,10443,SG,"Misaka Network, Inc."
https://43.156.110.226:10443,43.156.110.226,10443,SG,"Tencent Building, Kejizhongyi Avenue"
https://ss.biezhenlearn.sbs:446,54.179.128.218,446,SG,AMAZON-02
https://47.236.244.73:10003,47.236.244.73,10003,SG,"Alibaba US Technology Co., Ltd."
https://54.179.128.218:446,54.179.128.218,446,SG,AMAZON-02
https://18.142.54.151:30003,18.142.54.151,30003,SG,AMAZON-02
https://47.245.91.197:8991,47.245.91.197,8991,SG,"Alibaba US Technology Co., Ltd."
https://www.wateringsci.top:20000,20.198.248.244,20000,SG,MICROSOFT-CORP-MSN-AS-BLOCK
https://103.112.185.138:587,103.112.185.138,587,SG,sun-asn
https://150.109.94.144:8900,150.109.94.144,8900,SG,"Tencent Building, Kejizhongyi Avenue"
https://158.178.234.208:8843,158.178.234.208,8843,SG,ORACLE-BMC-31898
https://54.151.195.72:7547,54.151.195.72,7547,SG,AMAZON-02
https://139.59.123.242:8585,139.59.123.242,8585,SG,DIGITALOCEAN-ASN
https://152.69.219.133:8520,152.69.219.133,8520,SG,ORACLE-BMC-31898
https://66.42.59.20:8008,66.42.59.20,8008,SG,AS-CHOOPA
https://13.250.2.113:5432,13.250.2.113,5432,SG,AMAZON-02
https://3.0.57.84:8282,3.0.57.84,8282,SG,AMAZON-02
https://54.255.217.120:8192,54.255.217.120,8192,SG,AMAZON-02
https://3.1.35.5:19999,3.1.35.5,19999,SG,AMAZON-02
https://wateringsci.top:20000,20.198.248.244,20000,SG,MICROSOFT-CORP-MSN-AS-BLOCK
https://213.35.99.65:9527,213.35.99.65,9527,SG,
https://18.141.140.120:30012,18.141.140.120,30012,SG,AMAZON-02
https://8.219.50.218:1000,8.219.50.218,1000,SG,"Alibaba US Technology Co., Ltd."
https://194.156.163.61:10443,194.156.163.61,10443,SG,"Misaka Network, Inc."
https://68.183.182.144:14141,68.183.182.144,14141,SG,DIGITALOCEAN-ASN
206.189.154.68:3000,206.189.154.68,3000,SG,DIGITALOCEAN-ASN
139.162.60.160:40001,139.162.60.160,40001,SG,Akamai Connected Cloud
https://8.222.162.149:50001,8.222.162.149,50001,SG,"Alibaba US Technology Co., Ltd."
https://4.145.82.148:50001,4.145.82.148,50001,SG,MICROSOFT-CORP-MSN-AS-BLOCK
https://4.194.133.39:4435,4.194.133.39,4435,SG,MICROSOFT-CORP-MSN-AS-BLOCK
https://139.180.155.36:50000,139.180.155.36,50000,SG,AS-CHOOPA
https://47.236.251.247:5555,47.236.251.247,5555,SG,"Alibaba US Technology Co., Ltd."
https://101.32.170.155:60000,101.32.170.155,60000,SG,"Tencent Building, Kejizhongyi Avenue"
139.162.60.160:40000,139.162.60.160,40000,SG,Akamai Connected Cloud
https://8.219.73.186:19888,8.219.73.186,19888,SG,"Alibaba US Technology Co., Ltd."
https://34.142.238.22:10002,34.142.238.22,10002,SG,GOOGLE-CLOUD-PLATFORM
https://8.219.72.13:3183,8.219.72.13,3183,SG,"Alibaba US Technology Co., Ltd."
129.227.68.11:8888,129.227.68.11,8888,SG,ZEN-ECN
https://47.241.189.75:3080,47.241.189.75,3080,SG,"Alibaba US Technology Co., Ltd."
https://54.179.116.1:999,54.179.116.1,999,SG,AMAZON-02
https://54.179.153.240:999,54.179.153.240,999,SG,AMAZON-02
https://47.236.246.218:2345,47.236.246.218,2345,SG,"Alibaba US Technology Co., Ltd."
192.46.230.180:40000,192.46.230.180,40000,SG,Akamai Connected Cloud
172.104.160.157:40000,172.104.160.157,40000,SG,Akamai Connected Cloud
https://103.160.100.88:10001,103.160.100.88,10001,SG,
